stop_name,stop_id,stop_lat,stop_lon
Depot-38 Gate,36785,12.84902,77.69251
Depot-39 Gate,36725,13.06905,77.78178
Depot-39 Hoskote,32434,13.06832,77.78173
Depot-40 Dasanapura,32435,13.07402,77.44491
Depot-40 Gate,22973,13.06872,77.44766
Depot-41 Gate,37149,12.9213,77.74239
Depot-41 Gate,37151,12.92131,77.74234
Depot-42 Gate  Arrival,23510,12.89538,77.70565
Depot-42 Gate Departure,23509,12.89553,77.7057
Depot-43 Gate,32436,13.06565,77.4255
Depot-45 Gate,35044,13.08298,77.55066
Depot-45 Gate,36327,13.0829,77.55072
Depot-46 Gate,32438,13.18748,77.5634
Depot-47 Gate,36726,13.08467,77.73201
Depot-47 Manduru,35708,13.08535,77.73146
Depot-48 Byrathibande,24888,13.07668,77.65422
Depot-48 Gate,35041,13.07752,77.65472
Depot-48 Gate,35042,13.07756,77.65467
Depot-51 Sadaramangala Arrival,37590,12.99596,77.72624
Depot-51 Sadaramangala Departure,37589,12.99606,77.72622
Depot-9,38085,13.02036,77.50051
Deshnarayanaswamy Temple,21888,13.13719,77.74576
Deshnarayanaswamy Temple,24892,13.13726,77.74569
Design Global Mavallipura,24894,13.1313,77.53093
Design Global Mavallipura,32439,13.13126,77.53097
Deva Machohalli Cross,21504,12.96552,77.3811
Deva Machohalli Cross,21505,12.96536,77.38112
Devadiga Soudha,24896,12.92658,77.52002
Devadiga Soudha,32440,12.9265,77.51998
Devaganahalli,24898,13.25331,77.64888
Devaganahalli,32441,13.2531,77.64887
Devagere,24900,12.85653,77.4657
Devagere,32442,12.85669,77.46556
Devagere Colony,24902,12.85346,77.45795
Devagere Colony,32443,12.85357,77.45801
Devagere Cross,24904,12.86431,77.45713
Devagere Cross,32444,12.86428,77.45713
Devaiah Park,20751,12.99628,77.56424
Devaiah Park,20752,12.99642,77.56419
Devalapura,24906,12.98457,77.82944
Devalapura,32445,12.98466,77.82936
Devalapura Circle,24909,12.98272,77.82842
Devalapura Circle,32446,12.98277,77.82836
Devalapura Circle,32447,12.98268,77.82829
Devanagondi,24911,12.97405,77.83873
Devanagondi,32448,12.97407,77.83869
Devanagondi IOC,24913,12.98789,77.83736
Devanagondi IOC,32449,12.98799,77.83728
Devanagondi LPG,24915,12.98996,77.83018
Devanagondi LPG,32450,12.98996,77.83009
Devanagondi Railway Station,24917,12.98547,77.82975
Devanagondi Railway Station,32451,12.98534,77.82956
Devanagundi Cross,24919,13.06038,77.82715
Devanagundi Cross,32452,13.06044,77.82737
Devanahalli Bypass NH-7,24922,13.24207,77.70346
Devanahalli Bypass NH-7,32454,13.24231,77.70399
Devanahalli Cross Sulibele,24925,13.18482,77.79795
Devanahalli Cross Sulibele,32455,13.18487,77.79804
Devanahalli Cross Sulibele,32456,13.18495,77.79797
Devanahalli Govt Hospital,24927,13.25748,77.72655
Devanahalli Govt Hospital,32457,13.25751,77.72657
Devanahalli New Bus Station,24931,13.24528,77.71281
Devanahalli New Bus Station,32458,13.24543,77.71274
Devanahalli Old Bus Stand,32461,13.24853,77.71547
Devanahalli Old Bus Stand,32462,13.24845,77.7156
Devanahalli Talluk Office,24936,13.24363,77.70877
Devanahalli Talluk Office,32463,13.24358,77.70893
Devaninjayyanapalya,24941,13.01712,77.41453
Devannanapalya,21889,13.07769,77.43139
Devannanapalya,24942,13.07734,77.43133
Devarabisanahalli Ring Road,20753,12.93145,77.68686
Devarabisanahalli Ring Road,20754,12.93218,77.68729
Devarachikkanahalli,24946,12.88887,77.61556
Devarachikkanahalli,35313,12.88899,77.61555
Devarahalli Cross,24950,13.24054,77.61099
Devarahalli Cross,32469,13.2405,77.61094
Devasandra,24255,13.00621,77.70012
Devasandra,24262,13.00618,77.70009
Devasandra Chikkamaranahalli,24952,13.03636,77.5664
Devasandra Chikkamaranahalli,32470,13.03638,77.56656
Devashettyhalli,24954,13.02425,77.82109
Devashettyhalli,32471,13.02419,77.82104
Devasthana Bidluru,24956,13.27827,77.68983
Devasthana Bidluru,32472,13.27826,77.68979
Devasthana Kariapppana Doddy,24958,12.78713,77.37567
Devegowda Hospital,24962,12.92041,77.55998
Devegowda Hospital,32475,12.92053,77.56002
Devegowda Petrol Bunk,20755,12.92189,77.56058
Devegowda Petrol Bunk,20756,12.92194,77.55914
Devegowda Petrol Bunk,23679,12.9227,77.56033
Devegowda Petrol Bunk,23735,12.92141,77.56027
Devinagara Cross,20757,13.047,77.56904
Devinagara Cross,20758,13.04692,77.5692
Devis Road,21890,13.00426,77.61968
Devis Road,21891,13.00327,77.61899
Dhaba Gate,24967,13.22638,77.68726
Dhaba Gate,32476,13.22644,77.68707
Dhananayakanahalli,24969,12.93885,77.46781
Dhananayakanahalli,32477,12.93894,77.4677
Dharma Nayakana Tandya,24971,13.03025,77.34879
Dharma Nayakana Tandya,32478,13.03018,77.34885
Dharmapura,24973,12.81279,77.62759
Dharmapura,35333,12.81294,77.62756
Dharmapura,38393,13.26845,77.80071
Dharmapura,38394,13.26839,77.80073
Dharmapura Cross,21892,13.26445,77.80909
Dharmapura Cross,21893,13.26412,77.80899
Dharmapura Gate,24975,13.28389,77.80409
Dharmapura Gate,32480,13.28387,77.80407
Dhobi Ghat Rajajinagara,21506,12.98701,77.55087
Dhobi Ghat Rajajinagara,21894,12.98565,77.54912
Dhobi Ghat Rajajinagara,21895,12.98551,77.54934
Dhobi Ghat Rajajinagara,24978,12.98721,77.55089
Dhobi Ghat Rajajinagara,32481,12.98761,77.551
Dhoopanahalli,21896,12.96342,77.64169
Dhoopanahalli,24979,12.96336,77.64146
Dhoopanahalli,35940,12.96354,77.64156
Diacon Hospital,22893,13.00379,77.55003
Diacon Hospital,24193,13.00398,77.55002
Dibbur,24981,13.16687,77.52876
Dibbur,32482,13.16685,77.5288
Dickenson Road,24986,12.98086,77.61073
Dickenson Road,35354,12.98081,77.61058
Dinnepalya,24990,12.81121,77.49244
Dinnepalya,32487,12.81119,77.49239
Dinnur,21898,13.25253,77.80191
Dinnur,24994,13.23313,77.77671
Dinnur,32488,13.25266,77.80192
Dinnur,32489,12.99159,77.7515
Dinnur Cross,24996,13.25083,77.80129
Dinnur Cross,32491,13.25085,77.80137
Dinnur Main Road,20759,13.02401,77.59884
Dinnur Main Road,20760,13.02395,77.5989
Dinnur Sudhamanagara,24998,12.71452,77.70584
Dinnur Sudhamanagara,32492,12.71445,77.70591
Diwanarapalya,21899,13.02679,77.56182
Diwanarapalya,21900,13.02674,77.5618
Doctors Layout Kasturinagara,25003,13.00609,77.65948
Doctors Layout Kasturinagara,32494,13.00611,77.65951
Dodda Aladamara,25005,12.90992,77.39537
Dodda Aladamara,32495,12.90999,77.39551
Dodda Aladamara Cross,25007,12.96386,77.40744
Dodda Aladamara Cross,32496,12.96391,77.40741
Dodda Basti,22731,12.93967,77.47298
Dodda Basti,25008,12.93956,77.47289
Dodda Bettahalli,25010,13.0943,77.55426
Dodda Bettahalli,32497,13.09433,77.5542
Dodda Bommasandra,21901,13.06022,77.55886
Dodda Bommasandra,21902,13.06065,77.55889
Dodda Bommasandra Arch,21903,13.05884,77.55928
Dodda Bommasandra Arch,21904,13.05835,77.5591
Dodda Byalakere,25014,13.11354,77.52473
Dodda Byalakere,32498,13.11267,77.52494
Dodda Byalakere,32499,13.11275,77.52495
Dodda Byalakere,32500,13.1135,77.52464
Dodda Cheemanahalli,25016,13.24783,77.62204
Dodda Cheemanahalli,32501,13.24782,77.622
Dodda Cheemanahalli Cross,25018,13.25053,77.62394
Dodda Cheemanahalli Cross,32502,13.2505,77.62393
Dodda Dasarahalli,25020,13.00462,77.8308
Dodda Dasarahalli,32503,13.00454,77.83087
Dodda Dasarahalli Cross,25022,12.99821,77.84148
Dodda Dasarahalli Cross,32504,12.99815,77.84145
Dodda Dunnasandra,21905,12.97685,77.81653
Dodda Dunnasandra,21906,12.97683,77.81661
Dodda Dunnasandra Cross,21907,12.97599,77.82056
Dodda Dunnasandra Cross,21908,12.97608,77.82017
Dodda Dunnasandra Cross,25023,12.97585,77.82046
Dodda Gubbi,25026,13.07144,77.67359
Dodda Gubbi,32505,13.07093,77.67401
Dodda Gubbi,32506,13.07146,77.67375
Dodda Hagade,25028,12.74684,77.6892
Dodda Hagade,32507,12.74688,77.68924
Dodda Haralegere,25030,13.19409,77.83881
Dodda Haralegere,32508,13.19406,77.83876
Dodda Hullur Gate,25032,13.10193,77.82162
Dodda Hullur Gate,32509,13.10189,77.82166
Dodda Hulluru School Gate,25034,13.09719,77.81684
Dodda Hulluru School Gate,32510,13.0973,77.81685
Dodda Kurabarahalli,25036,13.22553,77.8092
Dodda Kurabarahalli,32511,13.22559,77.80913
Dodda Maralawadi,25037,12.61221,77.52529
Dodda Nagamangala,24168,12.86231,77.67491
Dodda Nagamangala,24176,12.86238,77.67481
Dodda Nagamangala Tirumala Bekary,25042,12.86224,77.67794
Dodda Nagamangala Tirumala Bekary,32513,12.8623,77.67814
Dodda Nallala,25044,13.08402,77.89655
Dodda Nekkundi,32515,12.97154,77.69429
Dodda Nekkundi,32516,12.97146,77.69418
Dodda Nekkundi Bridge/Rainbow Hospital,20761,12.97565,77.697
Dodda Nekkundi Bridge/Rainbow Hospital,20762,12.97499,77.69764
Dodda Nekkundi Cross,25047,12.96796,77.6934
Dodda Nekkundi Cross,25050,12.96793,77.6933
Dodda Nekkundi Junction,32517,12.95607,77.69166
Dodda Nekkundi Junction,32518,12.95617,77.69173
Dodda Thimmanahalli,31428,13.26947,77.76217
Dodda Thimmanahalli,35012,13.26946,77.76211
Dodda Thimmasandra,25054,12.88087,77.80619
Dodda Thimmasandra Gate,23399,12.87879,77.81277
Dodda Thimmasandra Gate,23415,12.87911,77.81302
Dodda Thoguru,25057,12.85055,77.65512
Dodda Thoguru,32521,12.85063,77.65506
Dodda Tumkur,25064,13.22623,77.53104
Dodda Tumkur,32524,13.22616,77.53104
Doddabadhegere Gate,25066,12.66896,77.48294
Doddabadhegere Gate,32525,12.669,77.48293
Doddaballapura Bus Stand,25068,13.29346,77.54224
Doddaballapura Govt Hospital,38731,13.31184,77.54517
Doddaballapura KEB Circle,30921,13.31166,77.54202
Doddaballapura KEB Circle,33405,13.31134,77.54187
Doddaballapura Railway Station,27845,13.28041,77.55172
Doddaballapura Railway Station,34325,13.28041,77.55162
Doddaballapura Tollgate,25070,13.29568,77.53639
Doddaballapura Tollgate,32526,13.29569,77.53633
Doddabannahalli,25072,13.02625,77.74816
Doddabele,32529,12.88874,77.47754
Doddabele Colony,38621,12.89157,77.47164
Doddabele Colony,38622,12.89155,77.47164
Doddabele Tumakur Road,36331,13.22233,77.33714
Doddabele Tumakur Road,36332,13.2223,77.33721
Doddabidarakallu,32531,13.03594,77.49368
Doddadenahalli 1,37232,13.0683,77.91946
Doddagattiganabbe,25085,13.03369,77.78788
Doddagattiganabbe,32534,13.03366,77.78798
Doddagattiganabbe Cross,25088,13.03341,77.78551
Doddagattiganabbe Cross,32535,13.03345,77.78547
Doddagattiganabbe Cross,32536,13.03336,77.78551
Doddahosahalli,25090,13.19782,77.75047
Doddahosahalli,32537,13.19786,77.75048
Doddajala,25092,13.17735,77.65338
Doddajala,32538,13.1773,77.65328
Doddakallasandra,21909,12.88574,77.5565
Doddakallasandra,21910,12.88596,77.55671
Doddakallasandra Metro Station,38362,12.88467,77.55312
Doddakallasandra Metro Station,38363,12.88469,77.55255
Doddakammanahalli,25096,12.85302,77.59989
Doddakammanahalli,32540,12.85316,77.59994
Doddakannalli,35104,12.90731,77.69556
Doddakannalli,35240,12.90719,77.69557
Doddakukkanahalli,25099,13.17505,77.44123
Doddakukkanahalli,32541,13.1752,77.44119
Doddakuntanahalli,25101,12.8122,77.44968
Doddakuntanahalli,32542,12.81213,77.44975
Doddamaranahalli,25103,12.93056,77.38286
Doddamaranahalli,32543,12.93053,77.38284
Doddamma Temple,25107,12.8474,77.69092
Doddamma Temple,32544,12.8472,77.69068
Doddamma Temple,32545,12.87848,77.69872
Doddamma Temple,32546,12.87835,77.69884
Doddanallurahalli,25110,13.11876,77.86296
Doddanallurahalli,32547,13.11878,77.86294
Doddanalluru,25112,13.19142,77.76329
Doddanalluru,32548,13.1915,77.76329
Doddasanne,25114,13.21846,77.69407
Dodderi College,25118,12.86752,77.38597
Dodderi College,32551,12.86757,77.38586
Dodderi Grama,25120,12.86644,77.37822
Dodderi Grama,32552,12.86629,77.3774
Dodderi Tumkur Road,25122,13.16986,77.30933
Dodderi Tumkur Road,32553,13.16968,77.30925
Doddy,20763,13.16962,77.45169
Doddy,21911,13.00266,77.61215
Doddy,21912,13.0026,77.61213
Doddy,25123,13.16982,77.45169
Doddy Chikkakuntanahalli,25125,12.79692,77.44138
Doddypalya,25127,12.85787,77.47216
Dombara Doddy Cross,32556,12.70197,77.39316
Dombarahalli,25132,13.0491,77.45981
Dombarahalli,32558,13.04914,77.45984
Dombarahatti Dongadipura Cross,25134,12.9722,77.46049
Dombarahatti Dongadipura Cross,32559,12.97213,77.46048
Domlur,21913,12.96122,77.63667
Domlur,21914,12.96111,77.63809
Domlur,32560,12.96758,77.87192
Domlur Bridge,25137,12.96356,77.63834
Domlur Cross,25139,12.97456,77.8559
Domlur Cross,32561,12.97476,77.8556
Domlur Flyover,21915,12.96045,77.64251
Domlur Flyover,21916,12.9577,77.64133
Domlur Flyover,21917,12.96048,77.64352
Domlur Flyover,21918,12.95799,77.64146
Domlur Flyover,35937,12.9606,77.64155
Domlur Marriad Accomodation,38867,12.96188,77.63378
Dommara Doddy,32562,12.7028,77.39699
Dommasandra,23906,12.8796,77.75371
Dommasandra,23909,12.87953,77.75375
Dommasandra Circle,35149,12.88322,77.75241
Dommasandra Circle,35237,12.88311,77.75246
Donnenahalli,25144,12.88427,77.37521
Donnenahalli,32563,12.88423,77.37519
Dorekavalu,25146,13.2621,77.68637
Dorekavalu,32564,13.26215,77.68632
Double Road,25148,12.87874,77.60967
Double Road,32565,12.87874,77.6097
Double Road BEML Layout,25151,12.9148,77.52066
Double Road BEML Layout,32566,12.91558,77.51347
Double Road BEML Layout,32567,12.91489,77.52066
Double Road Indiranagara,21921,12.97832,77.6366
Double Road Indiranagara,21922,12.97821,77.63645
Dr Ambedkar Nagara,25152,12.97981,77.75279
Dr BR Ambedkar Bus Terminal (Domlur),21923,12.96163,77.63881
Dr BR Ambedkar Bus Terminal (Domlur),21924,12.96191,77.63853
Dr Shivaramkaranth Residents,24101,13.06893,77.62544
Dr Shivaramkaranth Residents,35071,13.06908,77.62542
Dr.Shivaramakaranth Nagara,24100,13.06812,77.62939
Dr.Shivaramakaranth Nagara,35096,13.06831,77.62917
Dubasipalya,25160,12.92747,77.4952
Dubasipalya Cross,20764,12.92273,77.49603
Dubasipalya Cross,20765,12.9229,77.49583
Dudapanahalli,25162,12.96021,77.29614
Dudapanahalli,32571,12.96018,77.29642
Durga Bakery Mallathahallli,25166,12.96098,77.50162
Durga Parameshwari Temple,21927,13.08182,77.55979
Durga Parameshwari Temple,21928,13.08182,77.55975
Dwaraka Layout,25168,12.90002,77.52335
Dwaraka Nagara,21507,13.08783,77.49516
Dwaraka Nagara,25171,13.12125,77.61816
Dwaraka Nagara,32574,13.12136,77.61808
Dwaraka Nagara,32575,13.0878,77.49515
Dyavalingaiahnapalya,25173,12.8502,77.41584
Dyavalingaiahnapalya,32576,12.85026,77.41591
Dyavarahalli,24948,13.23978,77.59916
Dyavarahalli,32468,13.23979,77.59911
Dyavarahalli Cross,25174,13.2314,77.60754
Dyavarahalli Cross,32577,13.23135,77.60747
Dyavarahalli Cross,36101,13.23141,77.60744
Dyavarahalli Gate,31363,13.23138,77.60738
Dyavasandra,25177,12.75753,77.64803
Dyavasandra,32578,12.75752,77.648
Dyavasandra Cross,25179,12.75791,77.64044
Dyavasandra Cross,32579,12.75797,77.64048
E Hosuru,25183,13.22705,77.60586
E Hosuru,32581,13.22706,77.60585
E Muthsandra,25185,13.14535,77.81581
E Muthsandra,32582,13.14543,77.81562
ELC City Phase-2 Xavier Institute of Management,25204,12.84765,77.67501
ELC NICE Road,25206,12.85806,77.65885
ELC NICE Road,32591,12.85824,77.6588
ELC Toll Point,35723,12.84621,77.67184
EMC2,20774,12.98256,77.69301
EMC2,20775,12.98239,77.69288
ESI Hospital Indiranagara,25230,12.97136,77.63627
ESI Hospital Rajajinagara,20776,12.99041,77.55256
ESI Hospital Rajajinagara,20777,12.99069,77.55258
ESI Hospital Rajajinagara,21935,12.99075,77.55091
ESI Hospital Rajajinagara,21936,12.99101,77.55084
ESI Hospital White Field,23689,12.99076,77.70641
Eagleton Resort,25187,12.81067,77.41626
Eagleton Resort,32583,12.81054,77.41626
East End Jayanagara,20768,12.91671,77.59629
East End Jayanagara,20769,12.91684,77.59739
East End Jayanagara,35204,12.91709,77.59683
East Point College,32584,13.05014,77.71999
East Point College,32585,13.05001,77.72002
East Railway Station,21929,13.00143,77.61865
East West College Cross,21508,12.98559,77.48632
East West College Cross,24294,12.98568,77.48629
East West Public School,25198,13.00556,77.55638
East West Public School,32588,13.00547,77.55647
Ebenezer International School,25200,12.83948,77.70655
Echalamara Vidyaranyapura,21930,13.08,77.55935
Echalamara Vidyaranyapura,21931,13.08008,77.55932
Eco Space,20770,12.92776,77.68049
Eco Space,20771,12.92838,77.6812
Ejipura,25202,12.94669,77.62883
Ejipura,32590,12.94684,77.62876
Ejipura School,28193,12.94272,77.63081
Ejipura School,34486,12.94257,77.63085
ElC City Phase-2 Xavier Institute of Management,25203,12.84756,77.67529
Electric B Station,21932,12.97405,77.61394
Electronic City,20773,12.84717,77.67049
Electronic City,21933,12.84815,77.67083
Electronic City,21934,12.84756,77.6707
Electronic City,23991,12.84697,77.6707
Electronic City,35336,12.84536,77.66543
Electronic City,35352,12.84549,77.6653
Electronic City East Phase-II,23717,12.84498,77.68094
Electronic City FLY,35801,12.84813,77.67072
Electronic City FLY,35803,12.84598,77.67202
Electronic City KIA,38203,12.85049,77.66201
Electronic City PESIT College,21090,12.85897,77.66179
Electronic City PESIT College,22380,12.85881,77.6624
Electronic City Toll,37733,12.8458,77.66797
Electronic City Wipro Main Gate,20772,12.83594,77.65742
Elgin Floor Mill,23670,12.95873,77.6061
Elgin Floor Mill,23799,12.95814,77.60612
Elmeasure KIADB,25215,13.15434,77.69361
Elmeasure KIADB,32594,13.1541,77.69359
Embassy School,25217,13.17387,77.59547
Embassy School,32595,13.17391,77.59548
Eradu Kamba,25219,12.84898,77.45135
Eradu Kamba,32596,12.849,77.45135
Eranapalya,25221,12.97494,77.50189
Eranapalya,32597,12.97485,77.5018
Escorts,25225,13.10278,77.58564
Escorts,32598,13.10263,77.58569
Eshwara Layout,25227,12.89149,77.57564
Eshwara Layout,32599,12.89145,77.57566
Eshwara Temple Puttayyanapalya,25229,12.95336,77.41179
Eshwara Temple Puttayyanapalya,32600,12.95351,77.41175
Estate Tavarekere,25232,12.95449,77.40404
Estate Tavarekere,32601,12.95436,77.40395
Exide Gate,21937,12.83507,77.78537
Exide Gate,21938,12.83503,77.78528
FAZ FARMS,37994,13.02553,77.66747
Fairland Shop,25238,12.95044,77.62531
Fairland Shop,32604,12.95041,77.62546
Fathima Church,21939,13.05478,77.54137
Fathima Church,21940,13.05478,77.5415
Forest Gate,21509,12.99185,77.45952
Forest Gate,21510,12.99176,77.45971
Form House Gorinabele,25244,13.04568,77.35321
Forum City Apartment,35939,12.99688,77.58754
Forum Mall,21941,12.95943,77.7468
Forum Mall,21942,12.95977,77.74683
Forum Mall,23803,12.9346,77.61228
Frazer Town,21943,13.00115,77.61196
Frazer Town,21944,13.00082,77.61144
Frazer Town,36715,13.00098,77.61257
Fullinfaws College Yelenahalli,25249,12.86846,77.61615
Fullinfaws College Yelenahalli,32608,12.89524,77.61154
G Hosahalli,25251,12.99592,77.47847
G Hosahalli Road Junction,30370,12.98814,77.47534
GBJ Colony Gate Doddanekkundi,25364,12.95769,77.69141
GBJ Colony Gate Doddanekkundi,32660,12.95753,77.69134
GKVK,25427,13.07792,77.58007
GKVK GATE,25432,13.07246,77.59253
GKVK GATE,31367,13.0734,77.59328
GKVK GATE,32694,13.0735,77.59304
GKVK GATE,35685,13.07276,77.59292
GKW Layout,25436,12.96802,77.52845
GM Palya,23544,12.97519,77.66605
GM palya,21967,12.97518,77.66618
GPO,20798,12.98173,77.5951
GPO,20799,12.98137,77.59436
GPO,21525,12.98137,77.59405
GR College,32760,12.83585,77.49324
GR Tech Park ITPL,20800,12.98666,77.74351
GR Tech Park ITPL,20801,12.98681,77.74338
GRG Dairy Thirupalya,25557,12.81863,77.67176
GTRE Engine Division,25560,12.9836,77.64942
GTRE Engine Division,35363,12.98352,77.64929
Gadenahalli,25254,13.18817,77.61756
Gadenahalli,32610,13.18823,77.61752
Gadenahalli Gate,25256,13.19593,77.61956
Gadenahalli Gate,32611,13.19583,77.6195
Gadigaiahana Doddy,25258,12.85266,77.33857
Gadipalya,21990,12.76631,77.52849
Gadipalya,21991,12.76627,77.52846
Galaxy Paradise (Tent),23849,12.89162,77.62585
Galaxy Paradise (Tent),24137,12.89167,77.62588
Ganagalu,25260,13.04925,77.802
Ganagalu,32613,13.04925,77.80186
Ganagalu Cross,25262,13.04597,77.79761
Ganagalu Cross,32614,13.04599,77.79768
Ganagaluru,25264,12.91119,77.85169
Ganagaluru,32615,12.91118,77.85165
Ganagaluru Circle,23405,12.89343,77.85012
Ganagaluru Circle,23411,12.89332,77.85016
Ganagaluru Cross,25266,12.91382,77.86169
Ganagaluru Cross,32616,12.91373,77.86184
Ganakal,25272,12.9573,77.38166
Ganakal,32618,12.85251,77.35728
Ganakal,32619,12.95726,77.38162
Ganakal,32620,12.89801,77.51231
Ganakal,32621,12.85243,77.35726
Ganakal2,32617,12.89789,77.51221
Ganapathi Enclave,38876,12.94739,77.64092
Ganapathi Layout,36013,13.04884,77.45306
Ganapathi Layout,37851,13.0488,77.45279
Ganapathi Layout (Jeevan Circle),36012,13.04786,77.456
Ganapathi Layout Jeevan Circle,36011,13.04794,77.45587
Ganapathi Nagara Raghavendra Badavane,25274,13.07897,77.49701
Ganapathi Nagara Raghavendra Badavane,32622,13.07897,77.49707
